estimators	bootstrap	sample_size	backend	estimator	estimand	dataset	estimands__0	estimands__1	estimands__2	estimands__3	estimands__4	estimands__5	estimands__6	estimands__7	estimands__8	estimands__9	model
0.12487208982929587	1	16	None	<class 'cnnMCSE.models.A3'>	<class 'cnnMCSE.models.FCN'>	MNIST	0.4499948974385141	0.4499911878745153	0.4499951545692412		0.700040741495213	0.4499943939903577		0.44999513571359084		0.4499900872323553	0
0.11831346433609724	1	32	None	<class 'cnnMCSE.models.A3'>	<class 'cnnMCSE.models.FCN'>	MNIST	0.4499948974385141	0.4499911878745153	0.4499951545692412		0.700040741495213	0.4499943939903577		0.44999513571359084		0.4499900872323553	0
0.11062097310787067	1	64	None	<class 'cnnMCSE.models.A3'>	<class 'cnnMCSE.models.FCN'>	MNIST	0.4499948974385141	0.4499911878745153	0.4499951545692412		0.4499898146261968	0.4499943939903577		0.44999513571359084		0.700039651070579	0
0.10595704856677912	1	128	None	<class 'cnnMCSE.models.A3'>	<class 'cnnMCSE.models.FCN'>	MNIST	0.4499948974385141	0.4499911878745153	0.4499951545692412		0.4499898146261968	0.4499943939903577		0.9500437785776826		0.4499900872323553	0
0.09620369550248142	1	256	None	<class 'cnnMCSE.models.A3'>	<class 'cnnMCSE.models.FCN'>	MNIST	0.4499948974385141	0.4499911878745153	0.4499951545692412		0.4499898146261968	0.4499943939903577		0.44999513571359084		0.700039651070579	0
