mcse	mcse_error_up	mcse_error_down	mcse_power	mcse_power_up	mcse_power_down	mcs	mcs_error_up	mcs_error_down	bootstrap	backend	dataset	estimator	estimand
5.545177444479562	4.852030263919617	6.238324625039508	0.5046944444444444	0.5025011111111112	0.5061199999999998	2.772588722239781	8.317766166719343	3.4657359027997265	50		MNIST	<class 'cnnMCSE.models.cnnAE'>	<class 'cnnMCSE.models.cnnFCN'>
5.545177444479562	4.852030263919617	6.238324625039508	0.5027744444444443	0.5012000000000003	0.506922222222222	6.931471805599453	6.238324625039508	7.6246189861593985	50		FMNIST	<class 'cnnMCSE.models.cnnAE'>	<class 'cnnMCSE.models.cnnFCN'>
5.545177444479562	4.852030263919617	6.238324625039508	0.4999999999999999	0.5027222222222225	0.5	4.1588830833596715	3.4657359027997265	4.852030263919617	50		KMNIST	<class 'cnnMCSE.models.cnnAE'>	<class 'cnnMCSE.models.cnnFCN'>
5.545177444479562	4.852030263919617	6.238324625039508	0.5075544444444444	0.5018953703703707	0.5033705555555555	6.238324625039508	5.545177444479562	6.931471805599453	50		QMNIST	<class 'cnnMCSE.models.cnnAE'>	<class 'cnnMCSE.models.cnnFCN'>
5.545177444479562	4.852030263919617	6.238324625039508	0.5025444444444443	0.504627777777778	0.4999999999999999	6.238324625039508	5.545177444479562	6.931471805599453	50		EMNIST	<class 'cnnMCSE.models.cnnAE'>	<class 'cnnMCSE.models.cnnFCN'>
4.1588830833596715	3.4657359027997265	4.852030263919617	0.5007544444444444	0.5021222222222222	0.5000000000000001	4.1588830833596715	3.4657359027997265	4.852030263919617	50		CIFAR10	<class 'cnnMCSE.models.cnnAE'>	<class 'cnnMCSE.models.cnnFCN'>
4.1588830833596715	3.4657359027997265	4.852030263919617	0.5017277777777778	0.5023777777777777	0.5005222222222223	6.238324625039508	5.545177444479562	6.931471805599453	50		STL10	<class 'cnnMCSE.models.cnnAE'>	<class 'cnnMCSE.models.cnnFCN'>
7.6246189861593985	6.931471805599453	8.317766166719343	0.49995888888888873	0.5000655555555554	0.49933777777777777	4.852030263919617	4.1588830833596715	5.545177444479562	50		FAKE	<class 'cnnMCSE.models.cnnAE'>	<class 'cnnMCSE.models.cnnFCN'>
